Sample Time, Facility, Species, Adipose Clip, Count Duration (minutes), Pumping Duration (minutes), Sample Fraction, Study Type, Length, nfish, Length Row ID,14-day OMRI
4/21/2000 6:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,43,1,560182,
4/21/2000 8:00,SWP,Longfin Smelt,,20,60,0.33,Normal count,,,,
4/21/2000 18:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,43,1,560192,
4/22/2000 8:00,SWP,Longfin Smelt,,20,60,0.33,Normal count,,,,
4/22/2000 23:59,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/23/2000 21:00,SWP,Longfin Smelt,Unclipped,20,120,0.17,Normal count,39,1,560401,
4/24/2000 8:00,SWP,Longfin Smelt,,20,60,0.33,Normal count,,,,
4/24/2000 12:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/24/2000 23:59,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/24/2000 23:59,SWP,Longfin Smelt,,20,60,0.33,Normal count,,,,
4/25/2000 1:00,SWP,Longfin Smelt,,20,60,0.33,Normal count,,,,
4/25/2000 7:00,SWP,Longfin Smelt,,20,60,0.33,Normal count,,,,
4/25/2000 23:00,SWP,Longfin Smelt,,20,60,0.33,Normal count,,,,
4/26/2000 1:00,SWP,Longfin Smelt,,20,60,0.33,Normal count,,,,
4/26/2000 3:00,SWP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,37,1,562168,
4/26/2000 22:00,SWP,Longfin Smelt,Unclipped,20,60,0.33,Normal count,40,1,562315,
4/28/2000 3:00,SWP,Longfin Smelt,Unclipped,20,120,0.17,Normal count,27,1,562749,
4/29/2000 1:00,SWP,Longfin Smelt,,20,120,0.17,Normal count,,,,
4/30/2000 10:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/5/2000 1:00,SWP,Longfin Smelt,,20,60,0.33,Normal count,,,,
5/5/2000 3:00,SWP,Longfin Smelt,,20,120,0.17,Normal count,,,,
5/5/2000 20:00,SWP,Longfin Smelt,,20,60,0.33,Normal count,,,,
5/5/2000 23:00,SWP,Longfin Smelt,,20,120,0.17,Normal count,,,,
5/6/2000 4:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/7/2000 19:00,SWP,Longfin Smelt,,20,60,0.33,Normal count,,,,
5/8/2000 5:00,SWP,Longfin Smelt,,20,120,0.17,Normal count,,,,
5/8/2000 7:00,SWP,Longfin Smelt,,20,120,0.17,Normal count,,,,
5/8/2000 12:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/9/2000 1:00,SWP,Longfin Smelt,,20,120,0.17,Normal count,,,,
5/9/2000 3:00,SWP,Longfin Smelt,Unclipped,20,120,0.17,Normal count,43,1,794992,
5/9/2000 5:00,SWP,Longfin Smelt,,20,120,0.17,Normal count,,,,
5/9/2000 7:00,SWP,Longfin Smelt,Unclipped,20,60,0.33,Normal count,51,1,795037,
5/9/2000 10:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/9/2000 23:00,SWP,Longfin Smelt,Unclipped,20,60,0.33,Normal count,25,1,795057,
5/10/2000 3:00,SWP,Longfin Smelt,Unclipped,20,120,0.17,Normal count,43,1,1087714,
5/11/2000 1:00,SWP,Longfin Smelt,,20,60,0.33,Normal count,,,,
5/11/2000 2:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,29,1,284879,
5/11/2000 6:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,24,1,284880,
5/11/2000 8:00,SWP,Longfin Smelt,Unclipped,20,60,0.33,Normal count,27,1,839005,
5/11/2000 23:00,SWP,Longfin Smelt,Unclipped,20,60,0.33,Normal count,28,1,83295,
5/12/2000 4:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/12/2000 8:00,SWP,Longfin Smelt,Unclipped,20,60,0.33,Normal count,23,1,956134,
5/12/2000 8:00,SWP,Longfin Smelt,Unclipped,20,60,0.33,Normal count,28,1,956133,
5/12/2000 23:00,SWP,Longfin Smelt,Unclipped,20,60,0.33,Normal count,27,1,956137,
5/13/2000 16:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/14/2000 9:00,SWP,Longfin Smelt,Unclipped,20,120,0.17,Normal count,38,1,1087917,
5/14/2000 16:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/14/2000 23:59,SWP,Longfin Smelt,,20,60,0.33,Normal count,,,,
5/18/2000 3:00,SWP,Longfin Smelt,Unclipped,20,120,0.17,Normal count,25,1,74278,
5/18/2000 3:00,SWP,Longfin Smelt,Unclipped,20,120,0.17,Normal count,41,1,74247,
5/19/2000 1:00,SWP,Longfin Smelt,,20,60,0.33,Normal count,,,,
5/19/2000 3:00,SWP,Longfin Smelt,Unclipped,20,120,0.17,Normal count,20,1,284970,
5/19/2000 3:00,SWP,Longfin Smelt,Unclipped,20,120,0.17,Normal count,21,2,284971,
5/19/2000 3:00,SWP,Longfin Smelt,Unclipped,20,120,0.17,Normal count,21,1,284932,
5/19/2000 3:00,SWP,Longfin Smelt,Unclipped,20,120,0.17,Normal count,22,1,284933,
5/19/2000 3:00,SWP,Longfin Smelt,Unclipped,20,120,0.17,Normal count,22,1,284972,
5/19/2000 3:00,SWP,Longfin Smelt,Unclipped,20,120,0.17,Normal count,27,1,284934,
5/19/2000 3:00,SWP,Longfin Smelt,Unclipped,20,120,0.17,Normal count,32,1,284935,
5/21/2000 1:00,SWP,Longfin Smelt,,20,60,0.33,Normal count,,,,
5/23/2000 22:00,SWP,Longfin Smelt,,20,60,0.33,Normal count,,,,
6/3/2000 19:00,SWP,Longfin Smelt,,20,120,0.17,Normal count,,,,
6/12/2000 21:00,SWP,Longfin Smelt,Unclipped,20,120,0.17,Normal count,44,1,130491,
6/12/2000 22:00,SWP,Longfin Smelt,,20,60,0.33,Normal count,,,,
7/20/2000 9:00,SWP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,59,1,956973,
7/20/2000 9:00,SWP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,62,1,956972,
8/18/2000 19:00,SWP,Longfin Smelt,,20,120,0.17,Normal count,,,,
10/30/2000 19:00,SWP,Longfin Smelt,,20,120,0.17,Normal count,,,,
10/30/2000 21:00,SWP,Longfin Smelt,Unclipped,5,120,0.04,Normal count,60,1,1071453,
10/31/2000 23:00,SWP,Longfin Smelt,,20,60,0.33,Normal count,,,,
11/16/2000 19:00,SWP,Longfin Smelt,,20,120,0.17,Normal count,,,,
11/16/2000 22:00,SWP,Longfin Smelt,,5,60,0.08,Normal count,,,,
12/21/2000 2:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,127,1,719143,
12/22/2000 6:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,119,1,719392,
1/25/2001 16:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
1/26/2001 22:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,108,1,1107065,
1/27/2001 18:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,90,1,146629,
2/1/2001 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,78,1,350882,
2/14/2001 6:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,65,1,585903,
2/16/2001 3:00,SWP,Longfin Smelt,Unclipped,20,120,0.17,Normal count,115,1,1172984,
2/20/2001 23:59,SWP,Longfin Smelt,,10,60,0.17,Normal count,,,,
2/25/2001 11:00,SWP,Longfin Smelt,,20,120,0.17,Normal count,,,,
3/24/2001 10:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,30,1,1003683,
3/24/2001 10:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,31,1,1003684,
3/26/2001 22:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
3/27/2001 2:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,26,1,769743,
3/27/2001 2:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,30,1,769744,
3/27/2001 2:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,32,1,769745,
3/27/2001 2:00,SWP,Longfin Smelt,,20,120,0.17,Normal count,,,,
3/28/2001 10:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
3/28/2001 12:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
3/31/2001 6:00,SWP,Longfin Smelt,,20,180,0.11,Normal count,,,,
4/2/2001 12:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/3/2001 3:00,SWP,Longfin Smelt,Unclipped,20,120,0.17,Normal count,31,1,274867,
4/3/2001 3:00,SWP,Longfin Smelt,Unclipped,20,120,0.17,Normal count,32,1,274868,
4/3/2001 3:00,SWP,Longfin Smelt,Unclipped,20,120,0.17,Normal count,40,1,274869,
4/3/2001 16:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/4/2001 1:00,SWP,Longfin Smelt,,10,60,0.17,Normal count,,,,
4/4/2001 22:00,SWP,Longfin Smelt,,10,60,0.17,Normal count,,,,
4/5/2001 1:00,SWP,Longfin Smelt,,20,120,0.17,Normal count,,,,
4/5/2001 7:00,SWP,Longfin Smelt,,20,60,0.33,Normal count,,,,
4/5/2001 8:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/5/2001 10:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/5/2001 12:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/5/2001 16:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/5/2001 18:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,24,1,286133,
4/5/2001 18:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,30,1,286134,
4/5/2001 18:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,32,1,286135,
4/5/2001 18:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,34,2,286136,
4/5/2001 20:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/6/2001 1:00,SWP,Longfin Smelt,,20,120,0.17,Normal count,,,,
4/6/2001 3:00,SWP,Longfin Smelt,Unclipped,20,120,0.17,Normal count,28,1,575379,
4/6/2001 3:00,SWP,Longfin Smelt,Unclipped,20,120,0.17,Normal count,32,1,575380,
4/6/2001 3:00,SWP,Longfin Smelt,Unclipped,20,120,0.17,Normal count,36,1,575381,
4/6/2001 10:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/6/2001 18:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,30,1,575524,
4/6/2001 18:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,34,1,575525,
4/6/2001 20:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/6/2001 22:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/8/2001 18:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,39,1,580431,
4/8/2001 20:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/9/2001 8:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/9/2001 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,27,1,580500,
4/9/2001 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,29,1,580501,
4/9/2001 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,32,1,580502,
4/9/2001 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,33,1,580503,
4/9/2001 18:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,35,1,580511,
4/9/2001 22:00,SWP,Longfin Smelt,Unclipped,20,60,0.33,Normal count,39,1,580456,
4/10/2001 10:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/10/2001 12:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/10/2001 16:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/10/2001 22:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/11/2001 8:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,29,1,816207,
4/11/2001 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,28,1,43653,
4/11/2001 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,31,1,43654,
4/11/2001 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,35,1,43655,
4/11/2001 16:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/11/2001 17:00,SWP,Longfin Smelt,,20,120,0.17,Normal count,,,,
4/11/2001 18:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,66,1,43683,
4/12/2001 8:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/12/2001 10:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/12/2001 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,29,1,815696,
4/12/2001 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,30,1,815697,
4/12/2001 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,32,2,815698,
4/12/2001 16:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/13/2001 8:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/13/2001 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,32,1,815968,
4/13/2001 18:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,32,2,815995,
4/13/2001 20:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/14/2001 12:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/15/2001 9:00,SWP,Longfin Smelt,Unclipped,20,120,0.17,Normal count,37,1,816269,
4/15/2001 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,33,1,816406,
4/16/2001 4:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/16/2001 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,29,1,583748,
4/16/2001 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,30,1,583749,
4/16/2001 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,32,2,583750,
4/16/2001 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,34,1,583751,
4/16/2001 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,35,1,583752,
4/16/2001 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,37,1,583753,
4/16/2001 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,38,1,583754,
4/17/2001 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,25,1,938544,
4/17/2001 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,28,1,938545,
4/17/2001 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,31,2,938546,
4/17/2001 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,35,1,938547,
4/17/2001 16:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/17/2001 20:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/17/2001 22:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/18/2001 8:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/18/2001 10:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/18/2001 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,22,1,938750,
4/18/2001 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,27,1,938751,
4/18/2001 16:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/18/2001 18:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,22,1,938757,
4/18/2001 18:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,32,1,938758,
4/18/2001 18:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,39,1,938759,
4/18/2001 22:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/18/2001 23:59,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/19/2001 8:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/19/2001 12:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/19/2001 23:59,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/20/2001 10:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/20/2001 12:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/20/2001 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,26,1,1073211,
4/20/2001 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,27,1,1073212,
4/20/2001 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,36,1,1073213,
4/22/2001 12:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/25/2001 2:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,41,1,1112319,
4/25/2001 6:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,25,1,1112331,
4/25/2001 8:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/26/2001 6:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,31,1,544859,
4/26/2001 8:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/26/2001 10:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/26/2001 18:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,22,1,544880,
4/26/2001 18:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,23,1,544881,
4/26/2001 18:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,30,2,544882,
4/26/2001 18:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,37,1,544883,
4/26/2001 18:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,38,1,544884,
4/26/2001 18:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,40,1,544885,
4/26/2001 21:00,SWP,Longfin Smelt,Unclipped,20,120,0.17,Normal count,32,1,544798,
4/26/2001 21:00,SWP,Longfin Smelt,Unclipped,20,120,0.17,Normal count,33,1,544799,
4/26/2001 21:00,SWP,Longfin Smelt,Unclipped,20,120,0.17,Normal count,34,1,544800,
4/26/2001 21:00,SWP,Longfin Smelt,Unclipped,20,120,0.17,Normal count,35,1,544801,
4/26/2001 21:00,SWP,Longfin Smelt,Unclipped,20,120,0.17,Normal count,38,1,544802,
4/26/2001 21:00,SWP,Longfin Smelt,Unclipped,20,120,0.17,Normal count,40,1,544803,
4/26/2001 22:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,25,1,544892,
4/26/2001 22:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,26,1,544893,
4/26/2001 22:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,38,1,544894,
4/26/2001 23:59,SWP,Longfin Smelt,,20,180,0.11,Normal count,,,,
4/27/2001 1:00,SWP,Longfin Smelt,,10,60,0.17,Normal count,,,,
4/27/2001 4:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,33,1,825714,
4/27/2001 4:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,35,1,825715,
4/27/2001 10:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/28/2001 8:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/28/2001 21:00,SWP,Longfin Smelt,Unclipped,20,120,0.17,Normal count,29,1,825841,
4/29/2001 1:00,SWP,Longfin Smelt,,20,120,0.17,Normal count,,,,
4/29/2001 3:00,SWP,Longfin Smelt,Unclipped,20,120,0.17,Normal count,25,1,825901,
4/29/2001 3:00,SWP,Longfin Smelt,Unclipped,20,120,0.17,Normal count,32,1,825902,
4/29/2001 3:00,SWP,Longfin Smelt,Unclipped,20,120,0.17,Normal count,38,1,825903,
4/29/2001 8:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/29/2001 10:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/29/2001 12:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/30/2001 4:00,SWP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,41,1,48208,
4/30/2001 4:00,SWP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,44,1,48209,
4/30/2001 10:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/30/2001 12:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/30/2001 18:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,21,1,48173,
4/30/2001 22:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
4/30/2001 23:59,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/1/2001 2:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,26,1,522845,
5/1/2001 2:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,30,1,522846,
5/1/2001 2:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,31,1,522847,
5/1/2001 4:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/1/2001 6:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,26,1,522851,
5/1/2001 12:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/1/2001 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,25,1,522855,
5/1/2001 18:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,22,1,522856,
5/1/2001 20:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/1/2001 22:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/1/2001 23:59,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/2/2001 2:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,30,2,744219,
5/2/2001 6:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,36,1,744223,
5/2/2001 10:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/2/2001 12:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/2/2001 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,22,1,744225,
5/2/2001 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,24,1,744226,
5/2/2001 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,28,1,744227,
5/2/2001 22:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/2/2001 23:59,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/3/2001 1:00,SWP,Longfin Smelt,,10,60,0.17,Normal count,,,,
5/3/2001 2:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,29,1,312042,
5/3/2001 2:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,30,2,312043,
5/3/2001 3:00,SWP,Longfin Smelt,Unclipped,20,120,0.17,Normal count,23,1,311971,
5/3/2001 3:00,SWP,Longfin Smelt,Unclipped,20,120,0.17,Normal count,26,2,311972,
5/3/2001 3:00,SWP,Longfin Smelt,Unclipped,20,120,0.17,Normal count,28,1,311973,
5/3/2001 4:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/3/2001 7:00,SWP,Longfin Smelt,,20,120,0.17,Normal count,,,,
5/3/2001 8:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/3/2001 12:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/3/2001 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,21,1,312045,
5/3/2001 16:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/4/2001 6:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,24,1,1150257,
5/4/2001 6:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,29,1,1150258,
5/4/2001 7:00,SWP,Longfin Smelt,,20,120,0.17,Normal count,,,,
5/4/2001 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,25,1,1150259,
5/4/2001 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,27,2,1150260,
5/4/2001 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,29,1,1150261,
5/4/2001 16:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/4/2001 18:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,37,1,1150262,
5/4/2001 23:00,SWP,Longfin Smelt,,10,60,0.17,Normal count,,,,
5/5/2001 1:00,SWP,Longfin Smelt,,20,120,0.17,Normal count,,,,
5/5/2001 5:00,SWP,Longfin Smelt,,20,120,0.17,Normal count,,,,
5/5/2001 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,27,2,1150371,
5/5/2001 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,32,1,1150372,
5/5/2001 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,33,1,1150373,
5/5/2001 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,36,1,1150374,
5/5/2001 16:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/5/2001 18:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,21,1,1150375,
5/5/2001 18:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,22,1,1150376,
5/6/2001 1:00,SWP,Longfin Smelt,,20,120,0.17,Normal count,,,,
5/6/2001 2:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,23,1,1150411,
5/6/2001 2:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,29,1,1150412,
5/6/2001 4:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/6/2001 5:00,SWP,Longfin Smelt,,20,120,0.17,Normal count,,,,
5/6/2001 6:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,22,1,1150416,
5/6/2001 6:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,27,1,1150417,
5/6/2001 14:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,35,1,1150421,
5/6/2001 16:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/6/2001 18:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,30,2,1150426,
5/6/2001 18:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,31,1,1150427,
5/6/2001 18:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,35,1,1150428,
5/6/2001 20:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/6/2001 22:00,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/6/2001 23:00,SWP,Longfin Smelt,,10,60,0.17,Normal count,,,,
5/6/2001 23:59,CVP,Longfin Smelt,,10,120,0.08,Normal count,,,,
5/7/2001 1:00,SWP,Longfin Smelt,,20,120,0.17,Normal count,,,,
5/7/2001 2:00,CVP,Longfin Smelt,Unclipped,10,120,0.08,Normal count,22,1,1178591,
5/7/2001 3:00,SWP,Longfin Smelt,Unclipped,20,120,0.17,Normal count,27,1,1178573,
